id;symbol;name;path
the-hash-speed;ths;The Hash Speed;./data/coins/the-hash-speed/
theholyrogercoin;roger;TheHolyRogerCoin;./data/coins/theholyrogercoin/
thekey;tky;THEKEY;./data/coins/thekey/
the-luxury-coin;tlb;The Luxury Coin;./data/coins/the-luxury-coin/
the-midas-touch-gold;tmtg;The Midas Touch Gold;./data/coins/the-midas-touch-gold/
themis;get;Themis Network;./data/coins/themis/
the-movement;mvt;The Movement;./data/coins/the-movement/
the-node;the;THENODE;./data/coins/the-node/
the-other-deadness;ded;The Other Deadness;./data/coins/the-other-deadness/
thepowercoin;tpwr;ThePowerCoin;./data/coins/thepowercoin/
theresa-may-coin;may;Theresa May Coin;./data/coins/theresa-may-coin/
the-sandbox;sand;SAND;./data/coins/the-sandbox/
the-scotts-miracle-gro-company;smg.cx;The Scotts Miracle-Gro Company;./data/coins/the-scotts-miracle-gro-company/
the-stone-coin;sto;THE STONE COIN;./data/coins/the-stone-coin/
theta-fuel;tfuel;Theta Fuel;./data/coins/theta-fuel/
theta-token;theta;Theta Network;./data/coins/theta-token/
thetimeschaincoin;ttc;TheTimesChainCoin;./data/coins/thetimeschaincoin/
the-tokenized-bitcoin;imbtc;The Tokenized Bitcoin;./data/coins/the-tokenized-bitcoin/
the-transfer-token;ttt;The Transfer Token;./data/coins/the-transfer-token/
the-whale-of-blockchain;twob;The Whale of Blockchain;./data/coins/the-whale-of-blockchain/
theworldsamine;wrld;TheWorldsAMine;./data/coins/theworldsamine/
thingschain;tic;Thingschain;./data/coins/thingschain/
thingsoperatingsystem;tos;ThingsOperatingSystem;./data/coins/thingsoperatingsystem/
thinkcoin;tco;ThinkCoin;./data/coins/thinkcoin/
thinkium;tkm;Thinkium;./data/coins/thinkium/
thirm-protocol;thirm;Thirm Protocol;./data/coins/thirm-protocol/
thisoption;tons;Thisoption;./data/coins/thisoption/
thorchain;rune;THORChain;./data/coins/thorchain/
thorecash;tch;Thorecash (ERC-20);./data/coins/thorecash/
thorecoin;thr;Thorecoin;./data/coins/thorecoin/
thore-exchange;thex;Thore Exchange Token;./data/coins/thore-exchange/
thorenext;thx;Thorenext;./data/coins/thorenext/
thorium;torm;Thorium;./data/coins/thorium/
thorncoin;thrn;Thorncoin;./data/coins/thorncoin/
threefold-token;tft;ThreeFold Token;./data/coins/threefold-token/
thrive;thrt;Thrive;./data/coins/thrive/
thrivechain;trvc;TriveChain;./data/coins/thrivechain/
thugs-finance;thugs;Thugs Finance;./data/coins/thugs-finance/
thunder-token;tt;ThunderCore;./data/coins/thunder-token/
thx;thx;Thx!;./data/coins/thx/
tianya-token;tyt;Tianya Token;./data/coins/tianya-token/
tibab;tib;TiBAB;./data/coins/tibab/
ticketscoin;tkts;Ticketscoin;./data/coins/ticketscoin/
tictalk;tic;TicTalk;./data/coins/tictalk/
tidex-token;tdx;Tidex Token;./data/coins/tidex-token/
tierion;tnt;Tierion;./data/coins/tierion/
ties-network;tie;Ties.DB;./data/coins/ties-network/
tigercash;tch;TigerCash;./data/coins/tigercash/
tigereum;tig;TIG Token;./data/coins/tigereum/
tilwiki;tlw;TilWiki;./data/coins/tilwiki/
time-coin;timec;TIMEcoin;./data/coins/time-coin/
timecoin-protocol;tmcn;Timecoin Protocol;./data/coins/timecoin-protocol/
timelockcoin;tym;TimeLockCoin;./data/coins/timelockcoin/
timeminer;time;TimeMiner;./data/coins/timeminer/
time-new-bank;tnb;Time New Bank;./data/coins/time-new-bank/
timers;ipm;Timers;./data/coins/timers/
time-space-chain;tsc;Time Space Chain;./data/coins/time-space-chain/
timvi;tmv;Timvi;./data/coins/timvi/
titan-coin;ttn;Titan Coin;./data/coins/titan-coin/
titanium-network;tnt;Titanium Network;./data/coins/titanium-network/
titanswap;titan;TitanSwap;./data/coins/titanswap/
titcoin;tit;Titcoin;./data/coins/titcoin/
title-network;tnet;Title Network;./data/coins/title-network/
ti-value;tv;Ti-Value;./data/coins/ti-value/
tixl;mtxlt;Tixl [OLD];./data/coins/tixl/
tixl-new;txl;Tixl;./data/coins/tixl-new/
tkn-token;tknt;TKN Token;./data/coins/tkn-token/
tl-coin;tlc;TL Coin;./data/coins/tl-coin/
tls-token;tls;TLS Token;./data/coins/tls-token/
tmc;tmc;TMC;./data/coins/tmc/
tnc-coin;tnc;TNC Coin;./data/coins/tnc-coin/
toacoin;toa;ToaCoin;./data/coins/toacoin/
toast-finance;house;Toast.finance;./data/coins/toast-finance/
tobigca;toc;Tobigca;./data/coins/tobigca/
toda-note;tdn;TODA Note;./data/coins/toda-note/
tokamak-network;ton;Tokamak Network;./data/coins/tokamak-network/
tokenbox;tbx;Tokenbox;./data/coins/tokenbox/
tokencard;tkn;Monolith;./data/coins/tokencard/
token-cashpay;tcp;Token CashPay;./data/coins/token-cashpay/
tokenclub;tct;TokenClub;./data/coins/tokenclub/
tokendesk;tds;TokenDesk;./data/coins/tokendesk/
tokengo;gpt;GoPower;./data/coins/tokengo/
tokenize-xchange;tkx;Tokenize Xchange;./data/coins/tokenize-xchange/
tokenomy;ten;Tokenomy;./data/coins/tokenomy/
tokenpay;tpay;TokenPay;./data/coins/tokenpay/
token-planets;tkc;Token Planets;./data/coins/token-planets/
token-pocket;tpt;Token Pocket;./data/coins/token-pocket/
tokens-of-babel;tob;Tokens of Babel;./data/coins/tokens-of-babel/
tokenstars-ace;ace;ACE;./data/coins/tokenstars-ace/
tokenstars-team;team;TEAM;./data/coins/tokenstars-team/
tokentuber;tuber;TokenTuber;./data/coins/tokentuber/
tokes;tks;Tokes;./data/coins/tokes/
toko;toko;Tokoin;./data/coins/toko/
tokok;tok;Tokok;./data/coins/tokok/
tokpie;tkp;TOKPIE;./data/coins/tokpie/
tokyo;tokc;Tokyo Coin;./data/coins/tokyo/
tolar;tol;Tolar;./data/coins/tolar/
tom-finance;tom;TOM Finance;./data/coins/tom-finance/
tomochain;tomo;TomoChain;./data/coins/tomochain/
tomoe;tomoe;TomoChain ERC-20;./data/coins/tomoe/
ton-crystal;ton;TON Crystal;./data/coins/ton-crystal/
tonestra;tnr;Tonestra;./data/coins/tonestra/
tontoken;ton;TONToken;./data/coins/tontoken/
topb;topb;TOPBTC Token;./data/coins/topb/
topchain;topc;TopChain;./data/coins/topchain/
topcoin;top;TopCoin;./data/coins/topcoin/
topcoinfx;tcfx;TopCoinFX;./data/coins/topcoinfx/
topia;topia;TOPIA;./data/coins/topia/
topinvestmentcoin;tico;TICOEX Token (Formerly TopInvestmentCoin);./data/coins/topinvestmentcoin/
top-network;top;TOP Network;./data/coins/top-network/
torchain;tor;Torchain;./data/coins/torchain/
torcorp;torr;TORcorp;./data/coins/torcorp/
torex;tor;Torex;./data/coins/torex/
torocus-token;torocus;TOROCUS Token;./data/coins/torocus-token/
torq-coin;torq;TORQ Coin;./data/coins/torq-coin/
t-os;tosc;T.OS;./data/coins/t-os/
toshify-finance;YFT;Toshify.finance;./data/coins/toshify-finance/
tothe-moon;ttm;To The Moon;./data/coins/tothe-moon/
touchcon;toc;TouchCon;./data/coins/touchcon/
touch-social;tst;Touch Social;./data/coins/touch-social/
tourcom-blockchain;tco;Tourcom;./data/coins/tourcom-blockchain/
touristoken;tou;TOURISTOKEN;./data/coins/touristoken/
tourist-review-token;tret;Tourist Review Token;./data/coins/tourist-review-token/
tourist-token;toto;Tourist Token;./data/coins/tourist-token/
touriva;tour;Touriva;./data/coins/touriva/
towerbee;tbe;TowerBee;./data/coins/towerbee/
traaittplatform;etrx;traaittPlatform;./data/coins/traaittplatform/
trabzonspor-fan-token;tra;Trabzonspor Fan Token;./data/coins/trabzonspor-fan-token/
traceability-chain;tac;Traceability Chain;./data/coins/traceability-chain/
tradcoin;trad;Tradcoin;./data/coins/tradcoin/
tradeplus;tdps;Tradeplus;./data/coins/tradeplus/
tradepower-dex;tdex;TradePower Dex;./data/coins/tradepower-dex/
trade-token;tiox;Trade Token X;./data/coins/trade-token/
trade-win;twi;Trade.win;./data/coins/trade-win/
tradex-token;txh;Tradex Token;./data/coins/tradex-token/
tradez;trz;TRADEZ;./data/coins/tradez/
trading-pool-coin;tpc;Trading Pool Coin;./data/coins/trading-pool-coin/
tradove;bbc;TraDove B2BCoin;./data/coins/tradove/
tranium;trm;Tranium;./data/coins/tranium/
transaction-ongoing-system;tos;Transaction Ongoing System;./data/coins/transaction-ongoing-system/
transcodium;tns;Transcodium;./data/coins/transcodium/
transfast;fastx;TRANSFAST;./data/coins/transfast/
transfercoin;tx;Transfercoin;./data/coins/transfercoin/
transfer-coin;tfc;Transfer Coin;./data/coins/transfer-coin/
tratok;trat;Tratok;./data/coins/tratok/
travel1click;t1c;Travel1Click;./data/coins/travel1click/
travelnote;tvnt;TravelNote;./data/coins/travelnote/
traxia;tmt;Traxia;./data/coins/traxia/
trcb-chain;trcb;TRCB Chain;./data/coins/trcb-chain/
treasure-financial-coin;tfc;Treasure Financial Coin;./data/coins/treasure-financial-coin/
treasure-sl;tsl;Treasure SL;./data/coins/treasure-sl/
treecle;trcl;Treecle;./data/coins/treecle/
treelion;trn;Treelion;./data/coins/treelion/
treep-token;treep;Treep Token;./data/coins/treep-token/
trendering;trnd;Trendering;./data/coins/trendering/
trendo;trnd;Trendo;./data/coins/trendo/
trexcoin;trex;Trexcoin;./data/coins/trexcoin/
trezarcoin;tzc;TrezarCoin;./data/coins/trezarcoin/
triaconta;tria;Triaconta;./data/coins/triaconta/
trias;try;Trias;./data/coins/trias/
tribute;trbt;Tribute;./data/coins/tribute/
triffic;gps;Triffic;./data/coins/triffic/
triipmiles;tiim;TriipMiles;./data/coins/triipmiles/
trinity;tty;Trinity;./data/coins/trinity/
trinity-network-credit;tnc;Trinity Network Credit;./data/coins/trinity-network-credit/
tripio;trio;Tripio;./data/coins/tripio/
triton;xeq;Equilibria;./data/coins/triton/
trittium;trtt;Trittium;./data/coins/trittium/
triumphx;trix;TriumphX;./data/coins/triumphx/
trollcoin;troll;Trollcoin;./data/coins/trollcoin/
tron;trx;TRON;./data/coins/tron/
tron-atm;tatm;TRON ATM;./data/coins/tron-atm/
tronbetdice;dice;TRONbetDice;./data/coins/tronbetdice/
tronbetlive;live;TRONbetLive;./data/coins/tronbetlive/
tronclassic;trxc;TronClassic;./data/coins/tronclassic/
trondice;dice;TRONdice;./data/coins/trondice/
troneuroperewardcoin;terc;TronEuropeRewardCoin;./data/coins/troneuroperewardcoin/
tronfamily;fat;TRONFamily;./data/coins/tronfamily/
tron-game-center-token;tgct;Tron Game Center Token;./data/coins/tron-game-center-token/
tron-go;go;TRON GO;./data/coins/tron-go/
trongold;gold;TRONGOLD;./data/coins/trongold/
tronipay;trp;Tronipay;./data/coins/tronipay/
tronsecurehybrid;tschybrid;TronSecureHybrid;./data/coins/tronsecurehybrid/
tronsv;tsv;TronSV;./data/coins/tronsv/
tronvegascoin;vcoin;TronVegasCoin;./data/coins/tronvegascoin/
tronweeklyjournal;twj;TronWeeklyJournal;./data/coins/tronweeklyjournal/
tronx-coin;tronx;TronX coin;./data/coins/tronx-coin/
troy;troy;Troy;./data/coins/troy/
truample;tmpl;Truample;./data/coins/truample/
truckcoin;trk;Truckcoin;./data/coins/truckcoin/
trueaud;taud;TrueAUD;./data/coins/trueaud/
truecad;tcad;TrueCAD;./data/coins/truecad/
true-chain;true;TrueChain;./data/coins/true-chain/
truedeck;tdp;TrueDeck;./data/coins/truedeck/
truefeedbackchain;tfb;Truefeedback Token;./data/coins/truefeedbackchain/
truefi;tru;TrueFi;./data/coins/truefi/
trueflip;tfl;TrueFlip;./data/coins/trueflip/
truegame;tgame;Truegame;./data/coins/truegame/
truegbp;tgbp;TrueGBP;./data/coins/truegbp/
truehkd;thkd;TrueHKD;./data/coins/truehkd/
true-usd;tusd;TrueUSD;./data/coins/true-usd/
trumpcoin;trump;Trumpcoin;./data/coins/trumpcoin/
trump-loses-token;trumplose;Trump Loses Token;./data/coins/trump-loses-token/
trump-wins-token;trumpwin;Trump Wins Token;./data/coins/trump-wins-token/
trust;trust;Harmony Block Capital;./data/coins/trust/
trustdao;trust;TrustDAO;./data/coins/trustdao/
trust-ether-reorigin;teo;Trust Ether ReOrigin;./data/coins/trust-ether-reorigin/
trustline-network;tln;Trustlines Network;./data/coins/trustline-network/
trustmarkethub-token;tmh;TrusMarketHub Token;./data/coins/trustmarkethub-token/
trustswap;swap;Trustswap;./data/coins/trustswap/
trust-union;tut;Trust Union;./data/coins/trust-union/
trustusd;trusd;TrustUSD;./data/coins/trustusd/
trustverse;trv;TrustVerse;./data/coins/trustverse/
trust-wallet-token;twt;Trust Wallet Token;./data/coins/trust-wallet-token/
trx3l;trx3l;TRX3L;./data/coins/trx3l/
trx3s;trx3s;TRX3S;./data/coins/trx3s/
trybe;trybe;Trybe;./data/coins/trybe/
tsingzou-tokyo-medical-cooperation;ttmc;Tsingzou-Tokyo Medical Cooperation;./data/coins/tsingzou-tokyo-medical-cooperation/
ttanslateme-network-token;TMN;TranslateMe Network Token;./data/coins/ttanslateme-network-token/
ttc-protocol;maro;Maro;./data/coins/ttc-protocol/
tt-token;ttt;TT Token;./data/coins/tt-token/
tulip-seed;stlp;Tulip Seed;./data/coins/tulip-seed/
tunacoin;tuna;TunaCoin;./data/coins/tunacoin/
tune;tun;TUNE;./data/coins/tune/
tune-token;tune;TUNE TOKEN;./data/coins/tune-token/
turbo-nb;tnb;TURBO NB;./data/coins/turbo-nb/
turbostake;trbo;TRBO;./data/coins/turbostake/
turkeychain;tkc;TurkeyChain;./data/coins/turkeychain/
turret;tur;Turret;./data/coins/turret/
turtlecoin;trtl;TurtleCoin;./data/coins/turtlecoin/
tutors-diary;tuda;Tutor's Diary;./data/coins/tutors-diary/
tuxcoin;tux;Tuxcoin;./data/coins/tuxcoin/
tvt;tvt;TVT;./data/coins/tvt/
tv-two;ttv;TV-TWO;./data/coins/tv-two/
tweebaa;twee;Tweebaa;./data/coins/tweebaa/
twinkle-2;tkt;Twinkle;./data/coins/twinkle-2/
twist;TWIST;TWIST;./data/coins/twist/
two-prime-ff1-token;ff1;Two Prime FF1 Token;./data/coins/two-prime-ff1-token/
tw-token;tw;TW Token;./data/coins/tw-token/
txt;txt;TXT;./data/coins/txt/
tycoon-global;tct;Tycoon Global;./data/coins/tycoon-global/
tyercoin;trc;Tyercoin;./data/coins/tyercoin/
typerium;type;Typerium;./data/coins/typerium/
ubex;ubex;Ubex;./data/coins/ubex/
ubic-china;ucn;UBIC China;./data/coins/ubic-china/
ubiner;ubin;Ubiner;./data/coins/ubiner/
ubiq;ubq;Ubiq;./data/coins/ubiq/
ubiquitous-social-network-service;usns;Ubiquitous Social Network Service;./data/coins/ubiquitous-social-network-service/
ubit-share;ubs;UBIT SHARE;./data/coins/ubit-share/
ubix-network;ubx;UBIX Network;./data/coins/ubix-network/
ubricoin;ubn;Ubricoin;./data/coins/ubricoin/
ubu;ubu;UBU;./data/coins/ubu/
uca;uca;UCA Coin;./data/coins/uca/
ucash;ucash;U.CASH;./data/coins/ucash/
uchain;ucn;UChain;./data/coins/uchain/
ucoin;u;Ucoin;./data/coins/ucoin/
ucoins;ucns;UCoins;./data/coins/ucoins/
ucot;uct;Ubique Chain of Things (UCOT);./data/coins/ucot/
ucrowdme;ucm;UCROWDME;./data/coins/ucrowdme/
ucx;ucx;UCX;./data/coins/ucx/
ucx-foundation;ucx;UCX FOUNDATION;./data/coins/ucx-foundation/
udap;upx;UDAP;./data/coins/udap/
ufocoin;ufo;Uniform Fiscal Object;./data/coins/ufocoin/
ugchain;ugc;ugChain;./data/coins/ugchain/
uk-investments;uki;UK Investments;./data/coins/uk-investments/
ulgen-hash-power;uhp;Ulgen Hash Power;./data/coins/ulgen-hash-power/
ullu;ullu;ULLU;./data/coins/ullu/
ulord;ut;Ulord;./data/coins/ulord/
ultiledger;ult;Ultiledger;./data/coins/ultiledger/
ultimate-secure-cash;usc;Ultimate Secure Cash;./data/coins/ultimate-secure-cash/
ultra;uos;Ultra;./data/coins/ultra/
ultra-clear;ucr;Ultra Clear;./data/coins/ultra-clear/
ultragate;ulg;Ultragate;./data/coins/ultragate/
ultrain;ugas;Ultrain;./data/coins/ultrain/
ultralpha;uat;UltrAlpha;./data/coins/ultralpha/
ultra-note;xun;UltraNote;./data/coins/ultra-note/
uma;uma;UMA;./data/coins/uma/
umbrellacoin;umc;Umbrella Coin;./data/coins/umbrellacoin/
uncl;uncl;UNCL;./data/coins/uncl/
uncloak;unc;Uncloak;./data/coins/uncloak/
u-network;uuu;U Network;./data/coins/u-network/
unfederalreserve;ersdl;UnFederalReserve;./data/coins/unfederalreserve/
unibomb;ubomb;Unibomb;./data/coins/unibomb/
unibot-cash;undb;UniDexBot;./data/coins/unibot-cash/
unibright;ubt;Unibright;./data/coins/unibright/
unicorn-token;uni;UNICORN Token;./data/coins/unicorn-token/
unicrap;unicrap;UniCrapToken.xyz;./data/coins/unicrap/
unicrypt;unc;UniCrypt (Old);./data/coins/unicrypt/
unicrypt-2;uncx;UniCrypt;./data/coins/unicrypt-2/
unidex;unidx;UniDex;./data/coins/unidex/
unidollar;uniusd;UniDollar;./data/coins/unidollar/
unifi;unifi;Unifi;./data/coins/unifi/
unification;fund;Unification;./data/coins/unification/
unifi-defi;unifi;UNIFI DeFi;./data/coins/unifi-defi/
unifier;unif;Unifier;./data/coins/unifier/
unifi-protocol;up;UniFi Protocol;./data/coins/unifi-protocol/
unifi-protocol-dao;unfi;Unifi Protocol DAO;./data/coins/unifi-protocol-dao/
unifund;ifund;Unifund;./data/coins/unifund/
unify;unify;Unify;./data/coins/unify/
unigame;unc;UniGame;./data/coins/unigame/
unigraph;graph;UniGraph;./data/coins/unigraph/
unigrid;ugd;UNIGRID;./data/coins/unigrid/
unii-finance;unii;UNII Finance;./data/coins/unii-finance/
unikoin-gold;ukg;Unikoin Gold;./data/coins/unikoin-gold/
unilayer;layer;UniLayer;./data/coins/unilayer/
unimonitor;unt;Unimonitor;./data/coins/unimonitor/
union-fair-coin;ufc;Union Fair Coin;./data/coins/union-fair-coin/
unipower;power;UniPower;./data/coins/unipower/
unipump;UPP;Unipump;./data/coins/unipump/
uniris;uco;Uniris;./data/coins/uniris/
unisocks;socks;Unisocks;./data/coins/unisocks/
unistake;unistake;Unistake;./data/coins/unistake/
uniswap;uni;Uniswap;./data/coins/uniswap/
uniswap-state-dollar;usd;unified Stable Dollar;./data/coins/uniswap-state-dollar/
united-bitcoin;ubtc;United Bitcoin;./data/coins/united-bitcoin/
united-bull-traders;unb;United Bull Traders;./data/coins/united-bull-traders/
united-community-coin;ucc;United Community Coin;./data/coins/united-community-coin/
united-korea-coin;ukc;United Korea Coin;./data/coins/united-korea-coin/
united-scifi-coin;scifi;United SciFi Coin;./data/coins/united-scifi-coin/
united-token;uted;United Token;./data/coins/united-token/
united-traders-token;utt;United Traders Token;./data/coins/united-traders-token/
unitopia-token;uto;UniTopia Token;./data/coins/unitopia-token/
unit-protocol;col;Unit Protocol;./data/coins/unit-protocol/
unitrade;trade;Unitrade;./data/coins/unitrade/
unitus;uis;Unitus;./data/coins/unitus/
unitydao;uty;UnityDAO;./data/coins/unitydao/
universa;utnp;Universa;./data/coins/universa/
universalcoin;uvc;UniversalCoin;./data/coins/universalcoin/
universal-currency;unit;Universal Currency;./data/coins/universal-currency/
universalenergychain;uenc;UniversalEnergyChain;./data/coins/universalenergychain/
universal-euro;upeur;Universal Euro;./data/coins/universal-euro/
universal-liquidity-union;ulu;Universal Liquidity Union;./data/coins/universal-liquidity-union/
universal-molecule;umo;Universal Molecule;./data/coins/universal-molecule/
universal-protocol-token;upt;Universal Protocol Token;./data/coins/universal-protocol-token/
universalroyalcoin;unrc;UniversalRoyalCoin;./data/coins/universalroyalcoin/
universal-us-dollar;upusd;Universal US Dollar;./data/coins/universal-us-dollar/
universe-coin;unis;Universe Coin;./data/coins/universe-coin/
universe-token;uni;UNIVERSE Token;./data/coins/universe-token/
uniwhales;uwl;UniWhales;./data/coins/uniwhales/
unknown-fair-object;ufo;Unknown Fair Object;./data/coins/unknown-fair-object/
unlend-finance;uft;UniLend Finance;./data/coins/unlend-finance/
unlimited-fiscusfyi;uffyi;Unlimited FiscusFYI;./data/coins/unlimited-fiscusfyi/
unlimitedip;uip;UnlimitedIP;./data/coins/unlimitedip/
unobtanium;uno;Unobtanium;./data/coins/unobtanium/
unoswap;unos;UnoSwap;./data/coins/unoswap/
upbots;ubxt;UpBots;./data/coins/upbots/
upbtc-token;upb;UPBTC Token;./data/coins/upbtc-token/
upfiring;ufr;Upfiring;./data/coins/upfiring/
uplexa;upx;uPlexa;./data/coins/uplexa/
upper-dollar;usdu;Upper Dollar;./data/coins/upper-dollar/
upper-euro;euru;Upper Euro;./data/coins/upper-euro/
upper-pound;gbpu;Upper Pound;./data/coins/upper-pound/
uptoken;up;UpToken;./data/coins/uptoken/
up-token;up;UP Token;./data/coins/up-token/
uptrennd;1up;Uptrennd;./data/coins/uptrennd/
uquid-coin;uqc;Uquid Coin;./data/coins/uquid-coin/
uraniumx;urx;UraniumX;./data/coins/uraniumx/
uranus;urac;Uranus;./data/coins/uranus/
usda;usda;USDA;./data/coins/usda/
usd-bancor;usdb;USD Bancor;./data/coins/usd-bancor/
usd-coin;usdc;USD Coin;./data/coins/usd-coin/
usdg;usdg;USDG;./data/coins/usdg/
usdk;usdk;USDK;./data/coins/usdk/
usdl;usdl;USDL;./data/coins/usdl/
usdq;usdq;USDQ;./data/coins/usdq/
usdx;usdx;USDX;./data/coins/usdx/
usdx-stablecoin;usdx;USDx Stablecoin;./data/coins/usdx-stablecoin/
usdx-wallet;usdx;USDX Cash;./data/coins/usdx-wallet/
usechain;use;Usechain;./data/coins/usechain/
useless-eth-token-lite;uetl;Useless Eth Token Lite;./data/coins/useless-eth-token-lite/
uselink-chain;ul;Uselink chain;./data/coins/uselink-chain/
uservice;ust;Uservice;./data/coins/uservice/
usgold;usg;USGold;./data/coins/usgold/
utip;utip;uTip;./data/coins/utip/
utopia;crp;Crypton;./data/coins/utopia/
utrum;oot;Utrum;./data/coins/utrum/
utrust;utk;UTRUST;./data/coins/utrust/
utu-coin;utu;UTU Coin;./data/coins/utu-coin/
uusdrbtc-synthetic-token-expiring-1-october-2020;uUSDrBTC-OCT;uUSDrBTC Synthetic Token Expiring 1 October 2020;./data/coins/uusdrbtc-synthetic-token-expiring-1-october-2020/
uusdrbtc-synthetic-token-expiring-31-december-2020;uUSDrBTC-DEC;uUSDrBTC Synthetic Token Expiring 31 December 2020;./data/coins/uusdrbtc-synthetic-token-expiring-31-december-2020/
v2x-token;v2xt;V2X Token;./data/coins/v2x-token/
valid;vld;Vetri;./data/coins/valid/
valireum;vlm;Valireum;./data/coins/valireum/
valix;vlx;Vallix;./data/coins/valix/
valobit;vbit;VALOBIT;./data/coins/valobit/
valorbit;val;Valorbit;./data/coins/valorbit/
valuechain;vlc;ValueChain;./data/coins/valuechain/
valuecybertoken;vct;ValueCyberToken;./data/coins/valuecybertoken/
value-liquidity;value;Value Liquidity;./data/coins/value-liquidity/
valuto;vlu;Valuto;./data/coins/valuto/
vampire-protocol;vamp;Vampire Protocol;./data/coins/vampire-protocol/
va-na-su;vns;Va Na Su;./data/coins/va-na-su/
vankia-chain;vkt;Vankia Chain;./data/coins/vankia-chain/
vantaur;vtar;Vantaur;./data/coins/vantaur/
vanywhere;vany;Vanywhere;./data/coins/vanywhere/
vaperscoin;vprc;VapersCoin;./data/coins/vaperscoin/
varius;varius;Varius;./data/coins/varius/
vault;vault;VAULT;./data/coins/vault/
vault12;vgt;Vault Guardian Token;./data/coins/vault12/
vault-coin;vltc;Vault Coin;./data/coins/vault-coin/
vayla-token;vya;VAYLA;./data/coins/vayla-token/
vbt;vbt;VBT;./data/coins/vbt/
vbzrx;vbzrx;bZx Vesting Token;./data/coins/vbzrx/
vcash-token;vcash;VCash Token;./data/coins/vcash-token/
v-coin;vcc;V Coin;./data/coins/v-coin/
vechain;vet;VeChain;./data/coins/vechain/
veco;veco;Veco;./data/coins/veco/
vectoraic;vt;Vectoraic;./data/coins/vectoraic/
vectorium;vect;Vectorium;./data/coins/vectorium/
vectorspace;vxv;Vectorspace AI;./data/coins/vectorspace/
vegawallet-token;vgw;VegaWallet Token;./data/coins/vegawallet-token/
veggiecoin;vegi;VeggieCoin;./data/coins/veggiecoin/
vehicle-data-artificial-intelligence-platform;vaip;VEHICLE DATA ARTIFICIAL INTELLIGENCE PLATFORM;./data/coins/vehicle-data-artificial-intelligence-platform/
veil;veil;VEIL;./data/coins/veil/
velas;vlx;Velas;./data/coins/velas/
veles;vls;Veles;./data/coins/veles/
velo;velo;Velo;./data/coins/velo/
vena-network;vena;Vena Network;./data/coins/vena-network/
venjocoin;vjc;VENJOCOIN;./data/coins/venjocoin/
venom-shards;vnm;Venom Shards;./data/coins/venom-shards/
venox;vnx;Venox;./data/coins/venox/
venus;xvs;Venus;./data/coins/venus/
vera;vera;VERA;./data/coins/vera/
vera-cruz-coin;vcco;Vera Cruz Coin;./data/coins/vera-cruz-coin/
veraone;vro;VeraOne;./data/coins/veraone/
verasity;vra;Verasity;./data/coins/verasity/
verge;xvg;Verge;./data/coins/verge/
veriblock;vbk;VeriBlock;./data/coins/veriblock/
vericoin;vrc;VeriCoin;./data/coins/vericoin/
veridocglobal;vdg;VeriDocGlobal;./data/coins/veridocglobal/
verify;cred;Verify;./data/coins/verify/
verime;vme;VeriME;./data/coins/verime/
verisafe;vsf;VeriSafe;./data/coins/verisafe/
veriumreserve;vrm;VeriumReserve;./data/coins/veriumreserve/
veron-coin;vrex;Veron Coin;./data/coins/veron-coin/
veros;vrs;Veros;./data/coins/veros/
versess-coin;vers;VERSESS COIN;./data/coins/versess-coin/
version;v;Version;./data/coins/version/
vertcoin;vtc;Vertcoin;./data/coins/vertcoin/
verus-coin;vrsc;Verus Coin;./data/coins/verus-coin/
vesta;vesta;Vesta;./data/coins/vesta/
vestchain;vest;VestChain;./data/coins/vestchain/
vestxcoin;vestx;VestxCoin;./data/coins/vestxcoin/
vether;veth;Vether;./data/coins/vether/
vethor-token;vtho;VeThor Token;./data/coins/vethor-token/
vexanium;vex;Vexanium;./data/coins/vexanium/
vey;vey;VEY;./data/coins/vey/
vgtgtoken;vgtg;VGTGToken;./data/coins/vgtgtoken/
viacoin;via;Viacoin;./data/coins/viacoin/
vibe;vibe;VIBE;./data/coins/vibe/
viberate;vib;Viberate;./data/coins/viberate/
vibz8;vibs;Vibz8;./data/coins/vibz8/
vice-industry-token;vit;Vice Industry Token;./data/coins/vice-industry-token/
vice-network;vn;Vice Network;./data/coins/vice-network/
vid;vi;Vid;./data/coins/vid/
v-id-blockchain;vidt;VIDT Datalink;./data/coins/v-id-blockchain/
videocoin;vid;VideoCoin;./data/coins/videocoin/
videogamestoken;vgtn;VideoGamesToken;./data/coins/videogamestoken/
vidulum;vdl;Vidulum;./data/coins/vidulum/
vidy;vidy;VIDY;./data/coins/vidy/
vidya;vidya;Vidya;./data/coins/vidya/
viewly;view;View;./data/coins/viewly/
vig;vig;VIG;./data/coins/vig/
vikkytoken;vikky;VikkyToken;./data/coins/vikkytoken/
vinci;vinci;Vinci;./data/coins/vinci/
vindax-coin;vd;VinDax Coin;./data/coins/vindax-coin/
vinx-coin;vxc;VINX COIN;./data/coins/vinx-coin/
vinx-coin-sto;vinx;VINX COIN STO;./data/coins/vinx-coin-sto/
vinyl-records-token;vrtn;VINYL RECORDS TOKEN;./data/coins/vinyl-records-token/
vip-coin;vip;Vip Coin;./data/coins/vip-coin/
vipo-vps;vps;Vipo VPS;./data/coins/vipo-vps/
vipstarcoin;vips;VIPSTARCOIN;./data/coins/vipstarcoin/
virgox-token;vxt;VirgoX Token;./data/coins/virgox-token/
